Service_Provider_Type,Company_Name,Country,Full_Name,ID,Original_Category,Search_Friendly_Type
Central Administrations,Harmonic Fund Services Ireland Ltd,IE,Harmonic Fund Services Ireland Ltd (IE),101774,Adminid,Central_Administrations
Central Administrations,Harmonic Fund Services Luxembourg SA,LU,Harmonic Fund Services Luxembourg SA (LU),83191,Adminid,Central_Administrations
Central Administrations,Hauck & Aufhäuser AS S.A.,LU,Hauck & Aufhäuser AS S.A. (LU),17414,Adminid,Central_Administrations
Central Administrations,Hauck & Aufhäuser Fund Services S.A.,LU,Hauck & Aufhäuser Fund Services S.A. (LU),2709,Adminid,Central_Administrations
Central Administrations,Hauck Aufhäuser Lampe Privatbank AG,DE,Hauck Aufhäuser Lampe Privatbank AG (DE),3100,Adminid,Central_Administrations
Central Administrations,HedgeServ (Luxembourg) S.à r.l.,LU,HedgeServ (Luxembourg) S.à r.l. (LU),73099,Adminid,Central_Administrations
Central Administrations,Hines Luxembourg Investment Mgt,LU,Hines Luxembourg Investment Mgt (LU),71645,Adminid,Central_Administrations
Central Administrations,HLD Associés Europe,LU,HLD Associés Europe (LU),88548,Adminid,Central_Administrations
Central Administrations,Horseman Capital Management Limited,GB,Horseman Capital Management Limited (GB),80321,Adminid,Central_Administrations
Central Administrations,HOWZAT Asset Managers S.à r.l.,LU,HOWZAT Asset Managers S.à r.l. (LU),87697,Adminid,Central_Administrations
Central Administrations,HSBC AM (Fund Services UK) Limited,GB,HSBC AM (Fund Services UK) Limited (GB),115235,Adminid,Central_Administrations
Central Administrations,HSBC Bank plc,GB,HSBC Bank plc (GB),22799,Adminid,Central_Administrations
Central Administrations,"HSBC Continental Europe, Dublin",IE,"HSBC Continental Europe, Dublin (IE)",10774,Adminid,Central_Administrations
Central Administrations,"HSBC Continental Europe, Lux branch",LU,"HSBC Continental Europe, Lux branch (LU)",93379,Adminid,Central_Administrations
Central Administrations,HSBC Global Asset Management (France,FR,HSBC Global Asset Management (France (FR),11674,Adminid,Central_Administrations
Central Administrations,HSBC Global Asset Mgt (Hong Kong) Ld,HK,HSBC Global Asset Mgt (Hong Kong) Ld (HK),5398,Adminid,Central_Administrations
Central Administrations,HSBC Institutional Trust Services,HK,HSBC Institutional Trust Services (HK),5086,Adminid,Central_Administrations
Central Administrations,HSBC Management (Guernsey) Limited,GG,HSBC Management (Guernsey) Limited (GG),22859,Adminid,Central_Administrations
Central Administrations,HSBC Securities Services (Guernsey),GB,HSBC Securities Services (Guernsey) (GB),4869,Adminid,Central_Administrations
Central Administrations,HSBC Securities Services (Ireland),IE,HSBC Securities Services (Ireland) (IE),96477,Adminid,Central_Administrations
Central Administrations,HSBC Securities Services (Uk) Ltd,GB,HSBC Securities Services (Uk) Ltd (GB),22366,Adminid,Central_Administrations
Central Administrations,HSBC Securities Services Limited,IE,HSBC Securities Services Limited (IE),10773,Adminid,Central_Administrations
Central Administrations,HSBC SS (Bermuda) Ltd,BM,HSBC SS (Bermuda) Ltd (BM),100875,Adminid,Central_Administrations
Central Administrations,HSBC Trinkaus Investment Managers SA,LU,HSBC Trinkaus Investment Managers SA (LU),1524,Adminid,Central_Administrations
Central Administrations,HSBC Trustee (Cayman) Limited,VG,HSBC Trustee (Cayman) Limited (VG),12083,Adminid,Central_Administrations
Central Administrations,ID-Sparinvest A/S,DK,ID-Sparinvest A/S (DK),11868,Adminid,Central_Administrations
Central Administrations,IFM Independent Fund Management AG,LI,IFM Independent Fund Management AG (LI),71805,Adminid,Central_Administrations
Central Administrations,IFS Independent Financial Service AG,CH,IFS Independent Financial Service AG (CH),13301,Adminid,Central_Administrations
Central Administrations,IFSL International Ltd,IE,IFSL International Ltd (IE),106386,Adminid,Central_Administrations
Central Administrations,Ignis Asset Management,GB,Ignis Asset Management (GB),20306,Adminid,Central_Administrations
Central Administrations,IK Investment Partners Aifm,LU,IK Investment Partners Aifm (LU),82664,Adminid,Central_Administrations
Central Administrations,INDUNA S.A.,LU,INDUNA S.A. (LU),94216,Adminid,Central_Administrations
Central Administrations,Indus Valley Partners India (Pvt.),IN,Indus Valley Partners India (Pvt.) (IN),98540,Adminid,Central_Administrations
Central Administrations,ING Belgique S.A.,BE,ING Belgique S.A. (BE),1684,Adminid,Central_Administrations
Central Administrations,Innovation Nest II GP sàrl,LU,Innovation Nest II GP sàrl (LU),84348,Adminid,Central_Administrations
Central Administrations,Institutional Investment Partners,LU,Institutional Investment Partners (LU),68057,Adminid,Central_Administrations
Central Administrations,Inter Fund Management S.A.,LU,Inter Fund Management S.A. (LU),4741,Adminid,Central_Administrations
Central Administrations,International Fd Services (N.A) LLC.,US,International Fd Services (N.A) LLC. (US),98417,Adminid,Central_Administrations
Central Administrations,International Financial Data Serv.,GB,International Financial Data Serv. (GB),87557,Adminid,Central_Administrations
Central Administrations,Internationale Kapitalanlagegesellsc,DE,Internationale Kapitalanlagegesellsc (DE),14958,Adminid,Central_Administrations
Central Administrations,Intesa Sanpaolo Bank Luxembourg S.A.,LU,Intesa Sanpaolo Bank Luxembourg S.A. (LU),1558,Adminid,Central_Administrations
Central Administrations,Intesa Sanpaolo Wealth Mgt,LU,Intesa Sanpaolo Wealth Mgt (LU),11507,Adminid,Central_Administrations
Central Administrations,IntReal Luxembourg S.A.,LU,IntReal Luxembourg S.A. (LU),99795,Adminid,Central_Administrations
Central Administrations,Invesco Administration Centre,GB,Invesco Administration Centre (GB),93257,Adminid,Central_Administrations
Central Administrations,INVESCO Asset Management Asia Ltd,HK,INVESCO Asset Management Asia Ltd (HK),5118,Adminid,Central_Administrations
Central Administrations,Invesco Global Asset Management Ltd,IE,Invesco Global Asset Management Ltd (IE),16095,Adminid,Central_Administrations
Central Administrations,Invesco Perpetual Administration C,GB,Invesco Perpetual Administration C (GB),82119,Adminid,Central_Administrations
Central Administrations,Invesco Real Estate Management Sàrl,LU,Invesco Real Estate Management Sàrl (LU),15453,Adminid,Central_Administrations
Central Administrations,Invest Administration A/S,DK,Invest Administration A/S (DK),87485,Adminid,Central_Administrations
Central Administrations,Investment Fund Services Limited,GB,Investment Fund Services Limited (GB),84021,Adminid,Central_Administrations
Central Administrations,IPES (Jersey) Limited,JE,IPES (Jersey) Limited (JE),81252,Adminid,Central_Administrations
Central Administrations,IQ-EQ (Luxembourg) S.A.,LU,IQ-EQ (Luxembourg) S.A. (LU),10937,Adminid,Central_Administrations
Central Administrations,J. Safra Sarasin Investmentfonds AG,CH,J. Safra Sarasin Investmentfonds AG (CH),6243,Adminid,Central_Administrations
Central Administrations,J.P. Morgan Administration Serv. Ltd,IE,J.P. Morgan Administration Serv. Ltd (IE),3561,Adminid,Central_Administrations
Central Administrations,J.P. Morgan Bank Luxembourg S.A.,LU,J.P. Morgan Bank Luxembourg S.A. (LU),1529,Adminid,Central_Administrations
Central Administrations,"J.P. Morgan Chase Bank, N.A.",GB,"J.P. Morgan Chase Bank, N.A. (GB)",19435,Adminid,Central_Administrations
Central Administrations,J.P. Morgan Europe Limited,GB,J.P. Morgan Europe Limited (GB),17159,Adminid,Central_Administrations
Central Administrations,J.P. Morgan Europe Limited,GB,J.P. Morgan Europe Limited (GB),85065,Adminid,Central_Administrations
Central Administrations,J.P. Morgan Management (Jersey) Ld,JE,J.P. Morgan Management (Jersey) Ld (JE),71673,Adminid,Central_Administrations
Central Administrations,J.P. Morgan Private Investments Inc,US,J.P. Morgan Private Investments Inc (US),21358,Adminid,Central_Administrations
Central Administrations,J.P. Morgan SE - Luxembourg Branch,LU,J.P. Morgan SE - Luxembourg Branch (LU),107471,Adminid,Central_Administrations
Central Administrations,J.P. Morgan Securities plc,GB,J.P. Morgan Securities plc (GB),3504,Adminid,Central_Administrations
Central Administrations,JF India Management Limited,VG,JF India Management Limited (VG),80793,Adminid,Central_Administrations
Central Administrations,JP Morgan Bank (Ireland) plc,IE,JP Morgan Bank (Ireland) plc (IE),22560,Adminid,Central_Administrations
Central Administrations,JP Morgan PE Real Estate Services,LU,JP Morgan PE Real Estate Services (LU),90003,Adminid,Central_Administrations
Central Administrations,JPMorgan Asset Management (EU) Sàrl,LU,JPMorgan Asset Management (EU) Sàrl (LU),1530,Adminid,Central_Administrations
Central Administrations,JPMorgan Chase & Co.,US,JPMorgan Chase & Co. (US),17793,Adminid,Central_Administrations
Central Administrations,JPMorgan Chase Bank N.A.,US,JPMorgan Chase Bank N.A. (US),2144,Adminid,Central_Administrations
Central Administrations,"JPMorgan Chase Bank, London Branch",GB,"JPMorgan Chase Bank, London Branch (GB)",3506,Adminid,Central_Administrations
Central Administrations,"JPMorgan Chase Bank, N.A. Singapore",SG,"JPMorgan Chase Bank, N.A. Singapore (SG)",80806,Adminid,Central_Administrations
Central Administrations,JPMorgan Funds (Asia) Limited,HK,JPMorgan Funds (Asia) Limited (HK),3563,Adminid,Central_Administrations
Central Administrations,JPMorgan Hedge Fund Services Ld,IE,JPMorgan Hedge Fund Services Ld (IE),73384,Adminid,Central_Administrations
Central Administrations,JTC (Luxembourg) S.A.,LU,JTC (Luxembourg) S.A. (LU),18791,Adminid,Central_Administrations
Central Administrations,JTC Corporate Services (Luxembourg),LU,JTC Corporate Services (Luxembourg) (LU),112565,Adminid,Central_Administrations
Central Administrations,JTC Fund Services (UK) Limited,GB,JTC Fund Services (UK) Limited (GB),87762,Adminid,Central_Administrations
Central Administrations,JTC Fund Solutions (GG Ltd),GG,JTC Fund Solutions (GG Ltd) (GG),103087,Adminid,Central_Administrations
Central Administrations,Julius Meinl Investment GmbH,AT,Julius Meinl Investment GmbH (AT),72026,Adminid,Central_Administrations
Central Administrations,Juniper Square Luxembourg S.à r.l.,LU,Juniper Square Luxembourg S.à r.l. (LU),113763,Adminid,Central_Administrations
Central Administrations,Jupiter Unit Trust Managers Limited,GB,Jupiter Unit Trust Managers Limited (GB),22568,Adminid,Central_Administrations
Central Administrations,Jyske Invest Fund Management A/S,DK,Jyske Invest Fund Management A/S (DK),17292,Adminid,Central_Administrations
Central Administrations,Kairos Partners SGR S.p.A.,IT,Kairos Partners SGR S.p.A. (IT),10125,Adminid,Central_Administrations
Central Administrations,KanAm Grund Kapitalanlag. mbH,DE,KanAm Grund Kapitalanlag. mbH (DE),72397,Adminid,Central_Administrations
Central Administrations,KAS BANK N.V.,NL,KAS BANK N.V. (NL),11710,Adminid,Central_Administrations
Central Administrations,KAS Investment Servicing GmbH,DE,KAS Investment Servicing GmbH (DE),72387,Adminid,Central_Administrations
Central Administrations,KBC Asset Management NV,BE,KBC Asset Management NV (BE),5531,Adminid,Central_Administrations
Central Administrations,Kempen & Co N.V.,NL,Kempen & Co N.V. (NL),1907,Adminid,Central_Administrations
Central Administrations,KEPLER-FONDS Kapital. m.b.H.,AT,KEPLER-FONDS Kapital. m.b.H. (AT),72023,Adminid,Central_Administrations
Central Administrations,Kinesis Holdings I Limited,BM,Kinesis Holdings I Limited (BM),80659,Adminid,Central_Administrations
Central Administrations,KPMG Services S.à R.L.,LU,KPMG Services S.à R.L. (LU),81419,Adminid,Central_Administrations
Central Administrations,Kredietrust Luxembourg S.A.,LU,Kredietrust Luxembourg S.A. (LU),1532,Adminid,Central_Administrations
Central Administrations,Kreissparkasse Köln,DE,Kreissparkasse Köln (DE),2383,Adminid,Central_Administrations
Central Administrations,Landesbank Berlin Investment GmbH,DE,Landesbank Berlin Investment GmbH (DE),1676,Adminid,Central_Administrations
Central Administrations,Langham Hall Luxembourg S.à r.l.,LU,Langham Hall Luxembourg S.à r.l. (LU),71264,Adminid,Central_Administrations
Central Administrations,Lawaisse beursvennootschap NV,BE,Lawaisse beursvennootschap NV (BE),87868,Adminid,Central_Administrations
Central Administrations,Lazard Asset Management  GmbH,DE,Lazard Asset Management (DE) GmbH (DE),67821,Adminid,Central_Administrations
Central Administrations,Lazard Frères Gestion SAS,FR,Lazard Frères Gestion SAS (FR),72504,Adminid,Central_Administrations
Central Administrations,LBBW Asset Management Invest. mbH,DE,LBBW Asset Management Invest. mbH (DE),18157,Adminid,Central_Administrations
Central Administrations,"LBREP II Europe S.à R.L., SICAR",LU,"LBREP II Europe S.à R.L., SICAR (LU)",14582,Adminid,Central_Administrations
Central Administrations,"LBREP III Europe S.à R.L., SICAR",LU,"LBREP III Europe S.à R.L., SICAR (LU)",14583,Adminid,Central_Administrations
Central Administrations,Lecocqassociate Ltd,MT,Lecocqassociate Ltd (MT),68129,Adminid,Central_Administrations
Central Administrations,Legal & General Unit Trust Managers,GB,Legal & General Unit Trust Managers (GB),80197,Adminid,Central_Administrations
Central Administrations,Legg Mason Investment Funds Limited,GB,Legg Mason Investment Funds Limited (GB),22696,Adminid,Central_Administrations
Central Administrations,LGT Financial Services AG,LI,LGT Financial Services AG (LI),68230,Adminid,Central_Administrations
Central Administrations,LGT Fund Administrators (Lux) Sàrl,LU,LGT Fund Administrators (Lux) Sàrl (LU),111978,Adminid,Central_Administrations
Central Administrations,LHI Management Luxembourg S.A.,LU,LHI Management Luxembourg S.A. (LU),72247,Adminid,Central_Administrations
Central Administrations,Link Alternative Fund Administrators,GB,Link Alternative Fund Administrators (GB),88347,Adminid,Central_Administrations
Central Administrations,Link Fund Administrators (IRL) Ld,IE,Link Fund Administrators (IRL) Ld (IE),100094,Adminid,Central_Administrations
Central Administrations,LLB Fund Services AG,LI,LLB Fund Services AG (LI),22950,Adminid,Central_Administrations
Central Administrations,LLB Invest Kapitalanlagegesell. mbH,AT,LLB Invest Kapitalanlagegesell. mbH (AT),72012,Adminid,Central_Administrations
Central Administrations,LLB Swiss Investment AG,CH,LLB Swiss Investment AG (CH),100448,Adminid,Central_Administrations
Central Administrations,Lombard Odier Funds (Europe) S.A.,LU,Lombard Odier Funds (Europe) S.A. (LU),18836,Adminid,Central_Administrations
Central Administrations,LRI Invest S.A.,LU,LRI Invest S.A. (LU),1536,Adminid,Central_Administrations
Central Administrations,LTIDPL IndvIT Services LTD (India),IN,LTIDPL IndvIT Services LTD (India) (IN),98590,Adminid,Central_Administrations
Central Administrations,Lupus alpha Investment GmbH,DE,Lupus alpha Investment GmbH (DE),87606,Adminid,Central_Administrations
Central Administrations,Lupus alpha KAG mbH,DE,Lupus alpha KAG mbH (DE),54206,Adminid,Central_Administrations
Central Administrations,Luxembourg Fund Services S.A.,LU,Luxembourg Fund Services S.A. (LU),21542,Adminid,Central_Administrations
Central Administrations,Luxempart,LU,Luxempart (LU),15282,Adminid,Central_Administrations
Central Administrations,M&G Securities Limited,GB,M&G Securities Limited (GB),10274,Adminid,Central_Administrations
Central Administrations,M3 Investment Group (Lux) Sàrl,LU,M3 Investment Group (Lux) Sàrl (LU),81804,Adminid,Central_Administrations
Central Administrations,Maitland Administration  Ltd,GG,Maitland Administration (GG) Ltd (GG),100608,Adminid,Central_Administrations
Central Administrations,Maitland Administration Limited,US,Maitland Administration Limited (US),80560,Adminid,Central_Administrations
Central Administrations,Maitland Institutional Services Ltd,GB,Maitland Institutional Services Ltd (GB),87765,Adminid,Central_Administrations
Central Administrations,Maitland Luxembourg S.A.,LU,Maitland Luxembourg S.A. (LU),6223,Adminid,Central_Administrations
Central Administrations,Man Fund Management (Guernsey) Ltd,GG,Man Fund Management (Guernsey) Ltd (GG),17491,Adminid,Central_Administrations
Central Administrations,Maples FS Holdings Ltd,KY,Maples FS Holdings Ltd (KY),84098,Adminid,Central_Administrations
Central Administrations,Maples Fund Services (Ireland) Ld,IE,Maples Fund Services (Ireland) Ld (IE),80415,Adminid,Central_Administrations
Central Administrations,MaplesFS (Luxembourg) S.A.,LU,MaplesFS (Luxembourg) S.A. (LU),14053,Adminid,Central_Administrations
Central Administrations,Marlborough Fund Managers Limited,GB,Marlborough Fund Managers Limited (GB),81599,Adminid,Central_Administrations
Central Administrations,Massena Partners SA,LU,Massena Partners SA (LU),73142,Adminid,Central_Administrations
Central Administrations,Masséna Wealth Management,LU,Masséna Wealth Management (LU),20008,Adminid,Central_Administrations
Central Administrations,MASTERINVEST Kapitalanlage GmbH,AT,MASTERINVEST Kapitalanlage GmbH (AT),72022,Adminid,Central_Administrations
Central Administrations,MEAG MUNICH ERGO Kapitalanlag. mbH,DE,MEAG MUNICH ERGO Kapitalanlag. mbH (DE),10000,Adminid,Central_Administrations
Central Administrations,Median Services (Lux) SA,LU,Median Services (Lux) SA (LU),71260,Adminid,Central_Administrations
Central Administrations,Metzler Asset Management GmbH,DE,Metzler Asset Management GmbH (DE),13378,Adminid,Central_Administrations
Central Administrations,Metzler Investment GmbH,DE,Metzler Investment GmbH (DE),72191,Adminid,Central_Administrations
Central Administrations,Metzler Ireland Limited,IE,Metzler Ireland Limited (IE),72410,Adminid,Central_Administrations
Central Administrations,Mitsubishi UFJ Investor S&B (Lux) SA,LU,Mitsubishi UFJ Investor S&B (Lux) SA (LU),2113,Adminid,Central_Administrations
Central Administrations,Mizuho Trust & Banking Luxembourg SA,LU,Mizuho Trust & Banking Luxembourg SA (LU),1540,Adminid,Central_Administrations
Central Administrations,Monega Kapitalanlageg. mbH,DE,Monega Kapitalanlageg. mbH (DE),72398,Adminid,Central_Administrations
Central Administrations,Morgan Stanley Fd Serv (Cayman) Ltd.,KY,Morgan Stanley Fd Serv (Cayman) Ltd. (KY),115120,Adminid,Central_Administrations
Central Administrations,Moventum S.C.A.,LU,Moventum S.C.A. (LU),3037,Adminid,Central_Administrations
Central Administrations,MPE Manager Lux Sàrl,LU,MPE Manager Lux Sàrl (LU),98758,Adminid,Central_Administrations
Central Administrations,MPMF Fund Management (Ireland) Ld,IE,MPMF Fund Management (Ireland) Ld (IE),83387,Adminid,Central_Administrations
Central Administrations,MUFG Alternative Fd Svs  Ltd,IE,MUFG Alternative Fd Svs (IE) Ltd (IE),84391,Adminid,Central_Administrations
Central Administrations,Munich Private Eq Partners Mgt S.A.,LU,Munich Private Eq Partners Mgt S.A. (LU),71920,Adminid,Central_Administrations
Central Administrations,National Westminster Bank plc,GB,National Westminster Bank plc (GB),22800,Adminid,Central_Administrations
Central Administrations,navAXX S.A.,LU,navAXX S.A. (LU),21133,Adminid,Central_Administrations
Central Administrations,Ninety One Guernsey Limited,GG,Ninety One Guernsey Limited (GG),14899,Adminid,Central_Administrations
Central Administrations,"Noble Hospitality Fund IV-I GP, LLC",US,"Noble Hospitality Fund IV-I GP, LLC (US)",92122,Adminid,Central_Administrations
Central Administrations,Nomura Asset Mgt Deutschland KAG mbH,DE,Nomura Asset Mgt Deutschland KAG mbH (DE),72415,Adminid,Central_Administrations
Central Administrations,Nomura Bank (Luxembourg) S.A.,LU,Nomura Bank (Luxembourg) S.A. (LU),1542,Adminid,Central_Administrations
Central Administrations,Nordea Bank AB,SE,Nordea Bank AB (SE),2833,Adminid,Central_Administrations
Central Administrations,Nordea Invest Fund Management A/S,DK,Nordea Invest Fund Management A/S (DK),51645,Adminid,Central_Administrations
Central Administrations,Nordea Investment Funds S.A.,LU,Nordea Investment Funds S.A. (LU),4740,Adminid,Central_Administrations
Central Administrations,Nordic Equities Kapitalförvaltning,SE,Nordic Equities Kapitalförvaltning (SE),87264,Adminid,Central_Administrations
Central Administrations,Northern Trust Fiduciary Services L,IE,Northern Trust Fiduciary Services L (IE),68971,Adminid,Central_Administrations
Central Administrations,Northern Trust Global Services A Br,NL,Northern Trust Global Services A Br (NL),93547,Adminid,Central_Administrations
Central Administrations,Northern Trust Global Services Ld,GB,Northern Trust Global Services Ld (GB),71841,Adminid,Central_Administrations
Central Administrations,Northern Trust Global Services SE,LU,Northern Trust Global Services SE (LU),56507,Adminid,Central_Administrations
Central Administrations,Northern Trust I Fd AS (Ireland) Ld,IE,Northern Trust I Fd AS (Ireland) Ld (IE),70308,Adminid,Central_Administrations
Central Administrations,Northern Trust IFAS Ltd,GG,Northern Trust IFAS Ltd (GG),11296,Adminid,Central_Administrations
Central Administrations,Northern Trust Luxembourg Mgt Co. SA,LU,Northern Trust Luxembourg Mgt Co. SA (LU),5229,Adminid,Central_Administrations
Central Administrations,NorthernTrustSecurServices  Ltd,IE,NorthernTrustSecurServices (IE) Ltd (IE),69263,Adminid,Central_Administrations
Central Administrations,NoW Corporate Solutions,LU,NoW Corporate Solutions (LU),108647,Adminid,Central_Administrations
Central Administrations,Nykredit Portefølje Administration,DK,Nykredit Portefølje Administration (DK),72064,Adminid,Central_Administrations
Central Administrations,Oaklet S.A.,LU,Oaklet S.A. (LU),68336,Adminid,Central_Administrations
Central Administrations,Ocorian (Luxembourg) S.A.,LU,Ocorian (Luxembourg) S.A. (LU),82338,Adminid,Central_Administrations
Central Administrations,Ocorian Administration (UK) Limited,GB,Ocorian Administration (UK) Limited (GB),105095,Adminid,Central_Administrations
Central Administrations,Ocorian Fund Management S.à r.l.,LU,Ocorian Fund Management S.à r.l. (LU),12831,Adminid,Central_Administrations
Central Administrations,Ocorian LCO S.à r.l.,LU,Ocorian LCO S.à r.l. (LU),100704,Adminid,Central_Administrations
Central Administrations,Ocorian Services (Luxembourg) Sàrl,LU,Ocorian Services (Luxembourg) Sàrl (LU),21413,Adminid,Central_Administrations
Central Administrations,ODDO BHF Asset Management Lux,LU,ODDO BHF Asset Management Lux (LU),1520,Adminid,Central_Administrations
Central Administrations,Oddo BHF SCA,FR,Oddo BHF SCA (FR),15946,Adminid,Central_Administrations
Central Administrations,ONE Group Solutions,LU,ONE Group Solutions (LU),101308,Adminid,Central_Administrations
Central Administrations,Oppenheim Kapital,DE,Oppenheim Kapital (DE),5807,Adminid,Central_Administrations
Central Administrations,Opportunity Financial Services S.A.,LU,Opportunity Financial Services S.A. (LU),115152,Adminid,Central_Administrations
Central Administrations,Orangefield Legis Fund Services Ld,GG,Orangefield Legis Fund Services Ld (GG),81466,Adminid,Central_Administrations
Central Administrations,Paddock Corporate Services,LU,Paddock Corporate Services (LU),87814,Adminid,Central_Administrations
Central Administrations,PANDOO Administration,LU,PANDOO Administration (LU),19937,Adminid,Central_Administrations
Central Administrations,Park Square Capital Lux Mgt Serv,LU,Park Square Capital Lux Mgt Serv (LU),87289,Adminid,Central_Administrations
Central Administrations,Partners Group (Luxembourg) S.A.,LU,Partners Group (Luxembourg) S.A. (LU),68391,Adminid,Central_Administrations
Central Administrations,Partners Group (UK) Ltd,GB,Partners Group (UK) Ltd (GB),18179,Adminid,Central_Administrations
Central Administrations,Partners Group (USA),US,Partners Group (USA) (US),91502,Adminid,Central_Administrations
Central Administrations,Patron Capital EU GP S.à r.l.,LU,Patron Capital EU GP S.à r.l. (LU),83588,Adminid,Central_Administrations
Central Administrations,PECOMA Actuarial And Risk S.A.,LU,PECOMA Actuarial And Risk S.A. (LU),113675,Adminid,Central_Administrations
Central Administrations,Pergam International S.A.,LU,Pergam International S.A. (LU),74477,Adminid,Central_Administrations
Central Administrations,Phoenix Fund Services (UK) Ltd,GB,Phoenix Fund Services (UK) Ltd (GB),81907,Adminid,Central_Administrations
Central Administrations,Phoenix PSF,LU,Phoenix PSF (LU),105980,Adminid,Central_Administrations
Central Administrations,Pictet Asset Management S.A.,CH,Pictet Asset Management S.A. (CH),4978,Adminid,Central_Administrations
Central Administrations,Pioneer Investments Austria GmbH,AT,Pioneer Investments Austria GmbH (AT),11411,Adminid,Central_Administrations
Central Administrations,Praxis Luxembourg S.A.,LU,Praxis Luxembourg S.A. (LU),108645,Adminid,Central_Administrations
Central Administrations,Prior&Nilsson Fond och Kapitalf. AB,SE,Prior&Nilsson Fond och Kapitalf. AB (SE),89704,Adminid,Central_Administrations
Central Administrations,Prologis Management Services Sàrl,LU,Prologis Management Services Sàrl (LU),4603,Adminid,Central_Administrations
Central Administrations,PSG YC GP L.L.C.,US,PSG YC GP L.L.C. (US),87991,Adminid,Central_Administrations
Central Administrations,Pure Capital S.A.,LU,Pure Capital S.A. (LU),18628,Adminid,Central_Administrations
Central Administrations,PwC Regulated Solutions S.à r.l.,LU,PwC Regulated Solutions S.à r.l. (LU),72359,Adminid,Central_Administrations
Central Administrations,"QIAM, Quality Investment Asset Mgt",LU,"QIAM, Quality Investment Asset Mgt (LU)",72675,Adminid,Central_Administrations
Central Administrations,R&H Fund Services (Jersey) Limited,JE,R&H Fund Services (Jersey) Limited (JE),87956,Adminid,Central_Administrations
Central Administrations,Radices Financial Services S.A.,LU,Radices Financial Services S.A. (LU),14067,Adminid,Central_Administrations
Central Administrations,Raiffeisen Kapitalanlage-Gesell. mbH,AT,Raiffeisen Kapitalanlage-Gesell. mbH (AT),5697,Adminid,Central_Administrations
Central Administrations,Raiffeisen Salzburg Invest Kap. GmbH,AT,Raiffeisen Salzburg Invest Kap. GmbH (AT),72015,Adminid,Central_Administrations
Central Administrations,Reference Financial Services S.A.,LU,Reference Financial Services S.A. (LU),14012,Adminid,Central_Administrations
Central Administrations,Renta 4 Banco S.A.,ES,Renta 4 Banco S.A. (ES),87007,Adminid,Central_Administrations
Central Administrations,Revantage Global Services Europe,LU,Revantage Global Services Europe (LU),112502,Adminid,Central_Administrations
Central Administrations,RINGTURM Kapitalanlag. mbH,AT,RINGTURM Kapitalanlag. mbH (AT),72030,Adminid,Central_Administrations
Central Administrations,Riverside Europe Partners S.à r.l.,LU,Riverside Europe Partners S.à r.l. (LU),98601,Adminid,Central_Administrations
Central Administrations,Robeco Institutional Asset Mgt B.V.,NL,Robeco Institutional Asset Mgt B.V. (NL),10689,Adminid,Central_Administrations
Central Administrations,Rockpoint Group LLC,US,Rockpoint Group LLC (US),84024,Adminid,Central_Administrations
Central Administrations,RREEF Investment GmbH,DE,RREEF Investment GmbH (DE),68861,Adminid,Central_Administrations
Central Administrations,RSM Financial Services Luxembourg,LU,RSM Financial Services Luxembourg (LU),70175,Adminid,Central_Administrations
Central Administrations,"Sabadell Asset Management, SA SGIIC",ES,"Sabadell Asset Management, SA SGIIC (ES)",87495,Adminid,Central_Administrations
Central Administrations,Saltgate S.A.,LU,Saltgate S.A. (LU),14071,Adminid,Central_Administrations
Central Administrations,Sanne,US,Sanne (US),100937,Adminid,Central_Administrations
Central Administrations,Sanne Group (Guernsey) Limited,GG,Sanne Group (Guernsey) Limited (GG),73021,Adminid,Central_Administrations
Central Administrations,SANNE GROUP (LUXEMBOURG) S.A,LU,SANNE GROUP (LUXEMBOURG) S.A (LU),65485,Adminid,Central_Administrations
Central Administrations,Santander Asset Management S.G.I.I.C,ES,Santander Asset Management S.G.I.I.C (ES),15727,Adminid,Central_Administrations
Central Administrations,Santander UK Plc,GB,Santander UK Plc (GB),93313,Adminid,Central_Administrations
Central Administrations,SCHOELLERBANK INVEST AG,AT,SCHOELLERBANK INVEST AG (AT),72031,Adminid,Central_Administrations
Central Administrations,Schroder Investment Management AG,CH,Schroder Investment Management AG (CH),18805,Adminid,Central_Administrations
Central Administrations,Schroder Investment Management Ltd,GB,Schroder Investment Management Ltd (GB),2884,Adminid,Central_Administrations
Central Administrations,Schroder Investment Mgt (Europe) SA,LU,Schroder Investment Mgt (Europe) SA (LU),1554,Adminid,Central_Administrations
Central Administrations,Scottish Mutual International Fd M,IE,Scottish Mutual International Fd M (IE),68970,Adminid,Central_Administrations
Central Administrations,Scottish Widows Unit Trust Managers,GB,Scottish Widows Unit Trust Managers (GB),87770,Adminid,Central_Administrations
Central Administrations,SEB Investment GmbH,DE,SEB Investment GmbH (DE),6458,Adminid,Central_Administrations
Central Administrations,Security Kapitalanlage AG,AT,Security Kapitalanlage AG (AT),44317,Adminid,Central_Administrations
Central Administrations,SEI Global Services Inc,GB,SEI Global Services Inc (GB),88593,Adminid,Central_Administrations
Central Administrations,SEI Investments -Luxembourg S.A.,LU,SEI Investments -Luxembourg S.A. (LU),105371,Adminid,Central_Administrations
Central Administrations,SEI Invts - Glob Fd Services Ltd,IE,SEI Invts - Glob Fd Services Ltd (IE),72541,Adminid,Central_Administrations
