ID,Company_Name,Service_Type,Country,Search_Value,Original_Category
17115,Asesores Y Gestores Private Equity (ES ),Promoters Marketers,Unknown,17115,Promid
13377,Ashburton (Jersey) Limited (JE ),Promoters Marketers,Unknown,13377,Promid
97700,Ashmore IM (Ireland) Limited (IE ),Promoters Marketers,Unknown,97700,Promid
2778,Ashmore Investment Management Ltd (GB ),Promoters Marketers,Unknown,2778,Promid
99801,"Asia Green Real Estate, Switzerland (CH )",Promoters Marketers,Unknown,99801,Promid
72614,Asia Growth Capital Management AB (SE ),Promoters Marketers,Unknown,72614,Promid
83431,ASK 1 Sp. z o. o. (PL ),Promoters Marketers,Unknown,83431,Promid
71838,Aspect Capital Limited (GB ),Promoters Marketers,Unknown,71838,Promid
87573,ASPOMA Asset Management GmbH (AT ),Promoters Marketers,Unknown,87573,Promid
5450,ASR Nederland N.V. (NL ),Promoters Marketers,Unknown,5450,Promid
11323,Assenagon Asset Management S.A. (LU ),Promoters Marketers,Unknown,11323,Promid
1627,Assurances Fédérales Bruxelles (BE ),Promoters Marketers,Unknown,1627,Promid
71453,"Assured Investment Management, LLC (US )",Promoters Marketers,Unknown,71453,Promid
68307,Astellon Capital Partners LLP (GB ),Promoters Marketers,Unknown,68307,Promid
101591,Asteria Investment Managers (CH ),Promoters Marketers,Unknown,101591,Promid
18028,ATG Abrechnungs-Treuhand GmbH (DE ),Promoters Marketers,Unknown,18028,Promid
72539,Athymis Gestion (FR ),Promoters Marketers,Unknown,72539,Promid
6240,Atl. Inv. Mgt. Ltd. (GB ),Promoters Marketers,Unknown,6240,Promid
72413,Atlantico Europa Capital Lux Sàrl (LU ),Promoters Marketers,Unknown,72413,Promid
108682,Atlas Responsible Investors SAS (FR ),Promoters Marketers,Unknown,108682,Promid
100802,AtonRâ Partners S.A. (CH ),Promoters Marketers,Unknown,100802,Promid
12968,Aubrey Capital Management Ltd (GB ),Promoters Marketers,Unknown,12968,Promid
68126,Auda Private Equity LLC (US ),Promoters Marketers,Unknown,68126,Promid
84267,Augusta Vermögensverwaltung GmbH (DE ),Promoters Marketers,Unknown,84267,Promid
98244,AUM Invest (FR ),Promoters Marketers,Unknown,98244,Promid
20674,Auretas Family Trust GmbH (DE ),Promoters Marketers,Unknown,20674,Promid
103090,Auréus Group B.V. (NL ),Promoters Marketers,Unknown,103090,Promid
72434,Auris Gestion (FR ),Promoters Marketers,Unknown,72434,Promid
12300,AURORE Invest Fund (LU ),Promoters Marketers,Unknown,12300,Promid
81598,AUXENSE Gestion SAS (FR ),Promoters Marketers,Unknown,81598,Promid
22805,AVANA Invest GMBH (DE ),Promoters Marketers,Unknown,22805,Promid
113815,avant-garde capital GmbH (DE ),Promoters Marketers,Unknown,113815,Promid
71101,Avenir Finance Investment Managers (FR ),Promoters Marketers,Unknown,71101,Promid
17356,avesco Financial Services AG (DE ),Promoters Marketers,Unknown,17356,Promid
83669,Aviabel S.A. (BE ),Promoters Marketers,Unknown,83669,Promid
83926,Aviron Investment Management (LU ),Promoters Marketers,Unknown,83926,Promid
17110,Aviva Investors France (FR ),Promoters Marketers,Unknown,17110,Promid
3188,Aviva Investors Global Services Limi (GB ),Promoters Marketers,Unknown,3188,Promid
4760,Aviva Investors Group (GB ),Promoters Marketers,Unknown,4760,Promid
1499,Aviva Investors Luxembourg S.A. (LU ),Promoters Marketers,Unknown,1499,Promid
87522,Aviva Investors UK Fund Services Ld (GB ),Promoters Marketers,Unknown,87522,Promid
17429,Aviva Vie (FR ),Promoters Marketers,Unknown,17429,Promid
87378,AWL Properties I S.C.S. (LU ),Promoters Marketers,Unknown,87378,Promid
3929,AXA Bank Europe S.A. (BE ),Promoters Marketers,Unknown,3929,Promid
1632,AXA Group (FR ),Promoters Marketers,Unknown,1632,Promid
111981,AXA IM Paris - Luxembourg Branch (LU ),Promoters Marketers,Unknown,111981,Promid
114168,AXA IM Select France (FR ),Promoters Marketers,Unknown,114168,Promid
4200,Axa Investment Managers Deutsc. GmbH (DE ),Promoters Marketers,Unknown,4200,Promid
2443,AXA Investment Managers Paris (FR ),Promoters Marketers,Unknown,2443,Promid
10368,AXA Investment Managers UK Limited (GB ),Promoters Marketers,Unknown,10368,Promid
21947,Axa Krankenversicherung AG (DE ),Promoters Marketers,Unknown,21947,Promid
80521,AXA Private Management (FR ),Promoters Marketers,Unknown,80521,Promid
2495,AXA Real Estate Investment Mgrs SGP (FR ),Promoters Marketers,Unknown,2495,Promid
72437,Axiom Alternative Investments (FR ),Promoters Marketers,Unknown,72437,Promid
2417,Axxion S.A. (LU ),Promoters Marketers,Unknown,2417,Promid
16379,Ayaltis AG (CH ),Promoters Marketers,Unknown,16379,Promid
4229,Azimut Investments S.A. (LU ),Promoters Marketers,Unknown,4229,Promid
71451,B & E EQUITIES S.p.A. (IT ),Promoters Marketers,Unknown,71451,Promid
101280,B.A.U.M. e.V. (DE ),Promoters Marketers,Unknown,101280,Promid
102846,Baden-Württembergische V. für ÄZT (DE ),Promoters Marketers,Unknown,102846,Promid
87523,Baillie Gifford & Co Limited (GB ),Promoters Marketers,Unknown,87523,Promid
20220,Baillie Gifford Overseas Limited (GB ),Promoters Marketers,Unknown,20220,Promid
22561,Baker Steel Capital Managers LLP (GB ),Promoters Marketers,Unknown,22561,Promid
87846,Baloise Asset Mgt Switzerland Ltd (CH ),Promoters Marketers,Unknown,87846,Promid
13615,Baltic Property Trust Asset Mgt S/A (DK ),Promoters Marketers,Unknown,13615,Promid
68797,Bamboo Capital Partners S.A. (LU ),Promoters Marketers,Unknown,68797,Promid
1639,Banca del Ceresio S.A. (CH ),Promoters Marketers,Unknown,1639,Promid
1641,Banca del Sempione S.A. (CH ),Promoters Marketers,Unknown,1641,Promid
2513,Banca di San Marino (SM ),Promoters Marketers,Unknown,2513,Promid
2430,Banca Finnat Euramerica S.p.A. (IT ),Promoters Marketers,Unknown,2430,Promid
3387,Banca Generali S.p.A. (IT ),Promoters Marketers,Unknown,3387,Promid
20090,Banca March (ES ),Promoters Marketers,Unknown,20090,Promid
25362,BANCA NAZIONALE DEL LAVORO S.p.A. (IT ),Promoters Marketers,Unknown,25362,Promid
14338,Banca Patrimoni Sella & C. (IT ),Promoters Marketers,Unknown,14338,Promid
2846,Banca Zarattini & Co. S.A. (CH ),Promoters Marketers,Unknown,2846,Promid
18933,Banco Africano de Investimentos S.A. (AO ),Promoters Marketers,Unknown,18933,Promid
1659,"Banco BANIF, S.A. (ES )",Promoters Marketers,Unknown,1659,Promid
1660,Banco Bilbao Vizcaya Argentaria S.A. (ES ),Promoters Marketers,Unknown,1660,Promid
87241,Banco BPM S.p.A. (IT ),Promoters Marketers,Unknown,87241,Promid
88671,Banco de Sabadell S.A. (ES ),Promoters Marketers,Unknown,88671,Promid
4028,Banco de Sabadell S.A. (ES ),Promoters Marketers,Unknown,4028,Promid
83639,Banco Privado Atlântico - Europa (PT ),Promoters Marketers,Unknown,83639,Promid
1663,Banco Santander S.A. (ES ),Promoters Marketers,Unknown,1663,Promid
16611,Bank im Bistum Essen eG (DE ),Promoters Marketers,Unknown,16611,Promid
3001,Bank J. Safra Sarasin AG (CH ),Promoters Marketers,Unknown,3001,Promid
15008,Bank of China (Europe) S.A. (LU ),Promoters Marketers,Unknown,15008,Promid
22878,Bank of Singapore Limited (SG ),Promoters Marketers,Unknown,22878,Promid
3022,Bank Vontobel AG (CH ),Promoters Marketers,Unknown,3022,Promid
105657,Bankhaus Bauer AG (DE ),Promoters Marketers,Unknown,105657,Promid
92131,Bankhaus C. L. Seeliger (DE ),Promoters Marketers,Unknown,92131,Promid
1678,Bankhaus Ellwanger & Geiger KG (DE ),Promoters Marketers,Unknown,1678,Promid
4894,Bankhaus Neelmeyer AG (DE ),Promoters Marketers,Unknown,4894,Promid
72039,Bankhaus Schelhammer & Schattera K. (AT ),Promoters Marketers,Unknown,72039,Promid
1679,Bankinter S.A. (ES ),Promoters Marketers,Unknown,1679,Promid
72857,Banor Capital Ltd (GB ),Promoters Marketers,Unknown,72857,Promid
14887,Banque Bonhôte & Cie S.A. (CH ),Promoters Marketers,Unknown,14887,Promid
1685,Banque Cantonale Vaudoise (CH ),Promoters Marketers,Unknown,1685,Promid
1474,Banque de Luxembourg S.A. (LU ),Promoters Marketers,Unknown,1474,Promid
18842,Banque de Patrimoines Privés S.A. (LU ),Promoters Marketers,Unknown,18842,Promid
1475,Banque Degroof Petercam Luxembourg (LU ),Promoters Marketers,Unknown,1475,Promid
2341,Banque Degroof Petercam S.A. (BE ),Promoters Marketers,Unknown,2341,Promid
1478,Banque et Caisse d'Epargne de l'Etat (LU ),Promoters Marketers,Unknown,1478,Promid
2292,Banque Fédérative du Crédit Mutuel (FR ),Promoters Marketers,Unknown,2292,Promid
4852,Banque Hottinguer (FR ),Promoters Marketers,Unknown,4852,Promid
5645,Banque Internationale à Luxembourg (LU ),Promoters Marketers,Unknown,5645,Promid
2727,Banque Martin Maurel (FR ),Promoters Marketers,Unknown,2727,Promid
88692,Banque NagelMackers SA (BE ),Promoters Marketers,Unknown,88692,Promid
1690,Banque Neuflize OBC (FR ),Promoters Marketers,Unknown,1690,Promid
72550,Banque Palatine (FR ),Promoters Marketers,Unknown,72550,Promid
3032,Banque Pictet & Cie S.A. (CH ),Promoters Marketers,Unknown,3032,Promid
110543,Banque Populaire Grand Ouest (FR ),Promoters Marketers,Unknown,110543,Promid
1736,Banque Raiffeisen S.C. (LU ),Promoters Marketers,Unknown,1736,Promid
87506,Banque Saint Olive (FR ),Promoters Marketers,Unknown,87506,Promid
1710,Banque SYZ S.A. (CH ),Promoters Marketers,Unknown,1710,Promid
5934,Banque Transatlantique (FR ),Promoters Marketers,Unknown,5934,Promid
11033,"BanSabadell Inversion, S.A., SGIIC (ES )",Promoters Marketers,Unknown,11033,Promid
1712,Bantleon Bank AG (CH ),Promoters Marketers,Unknown,1712,Promid
